,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Road_Type,Speed_limit,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area,Longitude,Latitude
1489,3,2,1,25/01/2018,5,06:10,6,30,4,2,2,0,1,0.006744,51.410121
1490,3,1,1,24/01/2018,4,05:04,6,30,4,2,2,0,1,-0.009344,51.48
1491,3,2,2,25/01/2018,5,03:25,6,20,1,1,2,0,1,-0.060612,51.605587
1492,2,2,2,21/01/2018,1,18:57,9,20,4,1,1,0,1,-0.178621,51.359192
1493,3,2,1,25/01/2018,5,15:50,6,20,1,1,1,0,1,-0.141689,51.536848
1494,2,3,2,25/01/2018,5,17:03,3,30,4,1,1,0,1,0.03105,51.48803
1495,3,4,3,25/01/2018,5,22:40,3,50,4,1,1,0,1,0.02964,51.462785
1496,3,1,1,25/01/2018,5,23:06,2,30,4,1,2,0,1,-0.170996,51.521572
1497,3,2,1,25/01/2018,5,19:44,6,30,4,1,1,0,1,-0.112595,51.476762
1498,2,1,1,25/01/2018,5,21:30,6,30,4,1,1,0,1,-0.135751,51.491611
1499,3,2,1,24/01/2018,4,21:50,6,30,4,8,2,0,1,-0.056246,51.389599
1500,3,2,1,26/01/2018,6,21:24,3,50,7,1,4,-1,1,0.068817,51.523611
1501,3,1,1,26/01/2018,6,01:00,6,30,7,1,1,0,1,-0.138156,51.510354
1502,3,2,1,25/01/2018,5,23:25,3,20,4,1,1,0,1,-0.116759,51.459563
1503,3,1,1,20/01/2018,7,12:55,6,30,1,2,2,0,1,-0.015549,51.376778
1504,3,2,1,26/01/2018,6,01:37,2,30,4,1,2,0,1,-0.202077,51.537609
1505,2,1,1,26/01/2018,6,06:43,3,20,4,1,1,0,1,-0.081764,51.525092
1506,2,1,1,17/01/2018,4,06:40,6,30,4,1,1,0,1,-0.345743,51.544308
1507,3,1,1,26/01/2018,6,08:37,6,30,1,1,2,0,1,-0.35783,51.561114
1508,3,2,1,26/01/2018,6,07:16,6,30,1,1,1,0,1,-0.168869,51.427205
1509,3,2,1,25/01/2018,5,20:20,6,30,4,1,1,0,1,-0.10473,51.430232
1510,3,1,1,25/01/2018,5,13:20,2,30,1,1,1,0,1,-0.113765,51.511223
1511,2,2,1,26/01/2018,6,08:45,3,40,1,1,2,0,1,-0.333862,51.533979
1512,3,1,1,26/01/2018,6,07:30,2,30,1,1,1,0,1,-0.096034,51.469839
1513,3,1,2,26/01/2018,6,08:19,3,20,1,1,1,0,1,-0.090168,51.458593
1514,3,2,1,25/01/2018,5,09:00,3,30,1,1,1,0,1,-0.103414,51.590371
1515,3,3,1,26/01/2018,6,10:40,3,50,1,1,1,0,1,-0.18793,51.592426
1516,3,1,1,10/01/2018,4,07:30,6,30,4,1,1,0,1,0.036115,51.608085
1517,3,2,1,25/01/2018,5,23:20,6,30,4,1,1,0,1,-0.123473,51.478375
1518,3,2,1,26/01/2018,6,09:45,6,30,1,1,1,0,1,-0.048671,51.513485
1519,3,2,1,26/01/2018,6,08:49,6,20,1,1,2,0,1,-0.058967,51.447558
1520,3,1,1,26/01/2018,6,10:23,6,20,1,1,1,0,1,-0.156287,51.464597
1521,3,2,1,26/01/2018,6,09:00,7,30,1,8,1,0,1,-0.00928,51.511204
1522,2,1,1,25/01/2018,5,15:10,6,30,1,1,1,0,1,-0.179109,51.491662
1523,3,2,1,25/01/2018,5,08:53,6,30,1,1,1,0,1,-0.28302,51.501862
1524,3,2,1,26/01/2018,6,11:00,6,30,1,1,1,0,1,-0.021976,51.534171
1525,3,1,2,26/01/2018,6,07:30,6,30,1,1,1,0,1,0.008125,51.53339
1526,3,2,1,26/01/2018,6,12:00,1,30,1,1,1,0,1,-0.255828,51.470616
1527,3,3,1,26/01/2018,6,11:00,3,30,1,1,1,0,1,-0.154748,51.449196
1528,3,1,1,04/01/2018,5,22:00,6,30,5,2,2,-1,1,-0.199829,51.598184
1529,3,2,1,06/01/2018,7,16:50,3,30,4,1,1,-1,1,0.120741,51.496244
1530,3,2,1,25/01/2018,5,10:10,2,30,1,8,1,0,1,-0.068589,51.567321
1531,2,2,1,26/01/2018,6,07:20,3,30,4,1,1,0,1,-0.221326,51.546895
1532,3,3,1,24/01/2018,4,10:50,6,40,1,5,2,0,2,0.250867,51.528982
1533,2,2,1,26/01/2018,6,11:48,3,50,1,1,1,0,1,0.180636,51.47734
1534,3,2,1,26/01/2018,6,09:44,6,30,1,1,1,0,1,-0.039905,51.408752
1535,3,2,1,25/01/2018,5,17:30,6,30,1,2,2,0,1,-0.191342,51.550124
1536,3,2,1,26/01/2018,6,09:20,3,20,1,1,1,0,1,-0.09865,51.576535
1537,2,2,1,26/01/2018,6,06:51,6,30,1,1,2,0,1,-0.056354,51.346346
1538,3,2,1,26/01/2018,6,15:45,6,30,1,1,1,0,1,-0.101241,51.587098
1539,3,1,1,26/01/2018,6,13:10,2,20,1,1,1,-1,1,-0.104271,51.53508
1540,2,1,1,25/01/2018,5,18:25,9,30,4,8,1,0,1,-0.081302,51.398826
1541,2,1,1,26/01/2018,6,16:08,6,30,1,1,1,0,1,-0.120467,51.509442
1542,3,2,1,19/01/2018,6,21:15,9,20,7,1,1,-1,1,-0.031914,51.514374
1543,2,1,1,26/01/2018,6,13:13,6,30,1,1,1,0,1,-0.210055,51.543756
1544,3,2,1,26/01/2018,6,14:20,6,30,1,1,2,0,1,-0.436418,51.57064
1545,3,2,1,26/01/2018,6,16:49,6,30,7,1,1,0,1,-0.010423,51.557716
1546,3,2,1,26/01/2018,6,09:20,6,20,1,1,1,0,1,-0.123792,51.431978
1547,3,2,1,26/01/2018,6,18:25,6,20,4,1,1,0,1,-0.083607,51.529259
1548,3,2,1,26/01/2018,6,18:30,1,30,4,1,1,0,1,0.118794,51.448077
1549,3,1,1,26/01/2018,6,17:30,6,30,4,1,1,0,1,-0.204801,51.420656
1550,2,2,1,26/01/2018,6,20:24,6,30,4,1,1,0,1,-0.336947,51.51262
1551,2,2,1,26/01/2018,6,18:10,6,30,4,1,1,0,1,-0.12159,51.55919
1552,3,1,1,26/01/2018,6,18:19,3,30,4,1,1,0,1,-0.103177,51.478139
1553,3,2,1,26/01/2018,6,19:20,1,30,4,1,1,0,1,-0.113168,51.504738
1554,3,1,1,24/01/2018,4,17:35,6,30,4,2,2,0,1,-0.190865,51.456683
1555,3,6,1,26/01/2018,6,19:10,6,30,4,1,1,0,1,-0.268075,51.572953
1556,3,2,1,26/01/2018,6,16:42,6,30,1,1,1,0,1,-0.231701,51.409375
1557,2,1,1,26/01/2018,6,17:20,6,30,4,1,1,0,1,-0.101197,51.449509
1558,3,3,1,26/01/2018,6,18:46,6,30,4,1,1,0,1,-0.214118,51.343911
1559,3,3,1,26/01/2018,6,20:30,6,30,5,1,1,0,1,0.134484,51.571446
1560,3,2,1,26/01/2018,6,18:00,6,30,4,1,1,0,1,-0.111576,51.53277
1561,3,3,1,26/01/2018,6,16:59,6,20,4,1,2,0,1,-0.09244,51.555931
1562,3,2,1,24/01/2018,4,08:30,6,30,1,2,2,0,1,-0.138788,51.480688
1563,2,2,1,26/01/2018,6,14:30,1,30,1,1,1,0,1,-0.1836,51.436607
1564,3,2,1,26/01/2018,6,21:00,3,20,4,1,1,0,1,-0.04257,51.474264
1565,2,2,1,26/01/2018,6,19:45,6,30,4,1,1,0,1,-0.261645,51.389499
1566,3,2,1,26/01/2018,6,17:05,6,30,4,1,1,0,1,-0.33038,51.467564
1567,3,1,1,26/01/2018,6,20:02,6,30,4,1,1,0,1,-0.289773,51.563919
1568,2,1,2,26/01/2018,6,16:51,6,30,4,1,1,0,1,-0.163912,51.432433
1569,2,1,1,26/01/2018,6,15:30,6,30,1,1,1,0,1,-0.025574,51.407612
1570,3,2,1,26/01/2018,6,07:31,1,30,1,1,2,0,1,-0.409087,51.497885
1571,3,2,2,24/01/2018,4,18:07,6,20,7,9,1,0,1,-0.136656,51.462309
1572,3,2,1,26/01/2018,6,21:10,6,30,4,1,1,0,1,-0.059143,51.514648
1573,3,2,1,26/01/2018,6,23:24,3,40,4,1,1,0,1,-0.017369,51.507474
1574,1,1,4,26/01/2018,6,20:41,6,40,4,1,1,0,1,-0.451458,51.497463
1575,3,2,1,26/01/2018,6,23:29,3,30,4,1,1,0,1,-0.079077,51.489617
1576,3,2,1,26/01/2018,6,23:45,3,50,4,1,1,0,1,-0.016512,51.50728
1577,2,5,2,26/01/2018,6,01:22,6,30,4,1,1,0,1,-0.287874,51.591408
1578,3,2,1,26/01/2018,6,21:50,6,20,4,1,1,0,1,-0.121687,51.451728
1579,3,2,1,27/01/2018,7,05:20,3,40,4,1,1,0,1,0.013468,51.572776
1580,2,1,1,26/01/2018,6,12:30,6,30,1,1,1,0,1,0.007504,51.535648
1581,3,2,1,26/01/2018,6,20:15,9,30,4,8,1,0,1,-0.126543,51.438586
1582,3,1,1,27/01/2018,7,08:20,6,30,1,1,1,0,1,-0.227873,51.370738
1583,2,2,1,27/01/2018,7,10:04,6,30,1,1,1,0,1,-0.170574,51.467339
1584,3,2,1,26/01/2018,6,18:20,1,30,4,1,1,0,1,-0.085821,51.380105
1585,3,2,1,27/01/2018,7,10:00,3,30,1,1,1,0,1,-0.432036,51.450444
1586,3,2,1,26/01/2018,6,17:05,6,20,5,1,1,0,1,-0.018502,51.46145
1587,2,1,1,27/01/2018,7,08:27,3,20,1,1,1,0,1,-0.03578,51.545104
1588,3,2,1,25/01/2018,5,18:00,1,30,4,1,1,0,1,-0.280169,51.378442
1589,3,2,1,27/01/2018,7,06:35,6,30,4,1,1,0,1,-0.060404,51.566376
1590,3,3,1,27/01/2018,7,13:30,6,30,1,1,1,0,2,0.04155,51.377956
1591,3,3,1,26/01/2018,6,13:45,6,30,1,1,1,0,1,0.035895,51.532101
1592,2,2,1,22/01/2018,2,05:22,1,30,4,1,1,0,1,0.21345,51.592825
1593,3,2,2,27/01/2018,7,13:30,6,30,1,1,1,0,1,0.139888,51.551293
1594,3,2,1,27/01/2018,7,12:15,6,30,1,1,1,0,1,0.006061,51.410942
1595,3,1,1,26/01/2018,6,13:35,6,20,5,9,1,0,1,-0.192088,51.55679
1596,3,2,1,25/01/2018,5,18:12,6,30,4,1,1,0,1,0.259031,51.562819
1597,2,1,1,27/01/2018,7,13:50,6,20,1,2,2,0,1,-0.095437,51.487635
1598,2,2,1,26/01/2018,6,21:32,6,30,4,1,1,0,1,-0.141362,51.491789
1599,2,1,1,24/01/2018,4,17:00,6,20,4,9,-1,0,1,-0.044896,51.547774
1600,3,2,1,26/01/2018,6,20:25,6,30,4,1,1,0,1,-0.313339,51.394751
1601,3,2,1,26/01/2018,6,19:05,6,30,4,1,1,0,1,-0.056298,51.547604
1602,3,3,2,27/01/2018,7,14:09,1,30,1,2,2,0,1,-0.256524,51.561811
1603,3,2,1,27/01/2018,7,14:50,3,30,1,2,2,0,1,-0.160605,51.496859
1604,3,2,1,27/01/2018,7,14:38,6,30,1,2,2,0,1,-0.228408,51.501949
1605,3,2,1,27/01/2018,7,17:55,6,30,4,2,2,0,1,-0.228891,51.463468
1606,3,1,1,26/01/2018,6,15:00,6,30,1,1,1,0,1,-0.190619,51.477452
1607,3,1,1,27/01/2018,7,15:40,6,30,1,2,2,0,1,0.045418,51.551539
1608,3,1,1,27/01/2018,7,16:38,3,30,1,4,2,0,1,-0.197235,51.499586
1609,3,2,1,27/01/2018,7,12:00,3,40,1,2,2,0,1,-0.385062,51.476514
1610,3,2,1,27/01/2018,7,14:45,3,50,1,1,2,0,1,0.222376,51.595264
1611,3,2,1,26/01/2018,6,16:00,6,30,1,1,1,0,1,-0.005351,51.554932
1612,3,1,1,27/01/2018,7,17:30,3,30,4,2,2,0,1,-0.189353,51.647391
1613,3,1,1,27/01/2018,7,18:15,6,20,4,2,2,0,1,-0.114294,51.554217
1614,3,2,1,27/01/2018,7,14:45,2,30,1,2,2,0,1,-0.121717,51.486081
1615,3,2,1,25/01/2018,5,09:00,9,40,1,1,1,-1,1,-0.287394,51.48511
1616,2,2,1,26/01/2018,6,21:20,6,30,4,1,1,0,1,-0.122932,51.410831
1617,3,2,2,27/01/2018,7,19:15,2,20,4,2,2,0,1,-0.19258,51.456979
1618,3,2,5,27/01/2018,7,17:45,6,30,4,2,2,0,1,-0.120271,51.423108
1619,3,1,1,27/01/2018,7,14:44,6,30,1,1,1,0,1,0.06959,51.480252
1620,3,2,1,27/01/2018,7,20:45,6,30,4,1,1,0,1,-0.190278,51.493364
1621,2,1,1,27/01/2018,7,05:58,3,40,4,1,1,0,1,-0.262203,51.518821
1622,3,2,1,27/01/2018,7,18:40,6,20,4,8,2,0,1,-0.059483,51.526973
1623,2,2,1,27/01/2018,7,20:35,6,30,4,1,2,0,1,-0.23717,51.506398
1624,3,2,4,27/01/2018,7,20:47,6,20,4,1,2,0,1,-0.012862,51.425563
1625,3,2,1,27/01/2018,7,20:46,6,30,4,1,2,0,1,-0.092269,51.397836
1626,3,2,1,27/01/2018,7,22:06,2,20,4,1,2,0,1,-0.233888,51.494388
1627,3,2,1,27/01/2018,7,19:35,6,30,4,2,2,0,1,-0.027508,51.589658
1628,3,2,1,27/01/2018,7,22:08,6,30,4,1,1,0,1,-0.347,51.569324
1629,3,4,1,27/01/2018,7,05:14,6,30,4,1,1,0,1,-0.103513,51.393612
1630,3,3,1,27/01/2018,7,17:58,3,30,4,1,2,0,1,-0.178724,51.414498
1631,3,1,1,27/01/2018,7,23:04,6,30,4,1,2,0,1,-0.096989,51.602496
1632,3,2,1,27/01/2018,7,22:55,6,30,4,1,2,0,1,-0.118168,51.400773
1633,3,2,2,27/01/2018,7,13:40,6,30,1,2,2,0,1,-0.055603,51.587609
1634,3,1,1,27/01/2018,7,23:30,6,20,4,1,2,0,1,-0.190049,51.524565
1635,3,2,1,28/01/2018,1,07:28,6,30,4,1,2,0,1,-0.070095,51.572651
1636,3,1,1,28/01/2018,1,09:15,6,30,1,1,2,0,1,-0.393584,51.471685
1637,3,1,1,26/01/2018,6,19:40,6,30,4,1,1,0,1,-0.025923,51.502942
1638,3,2,1,28/01/2018,1,09:15,1,30,1,1,1,0,1,0.152811,51.455282
1639,3,2,1,27/01/2018,7,19:57,6,30,4,8,2,0,1,-0.40385,51.462203
1640,3,1,1,27/01/2018,7,19:02,6,30,4,2,2,0,1,-0.06608,51.466561
1641,3,2,1,28/01/2018,1,11:54,3,30,1,1,1,0,1,0.163868,51.55508
1642,3,1,1,28/01/2018,1,09:55,2,30,1,1,1,0,1,-0.16457,51.372911
1643,3,3,1,28/01/2018,1,11:54,6,30,1,1,1,0,1,-0.121296,51.384096
1644,3,2,1,27/01/2018,7,18:00,3,30,4,9,2,0,1,-0.050944,51.679525
1645,3,1,1,28/01/2018,1,12:04,3,40,1,1,2,0,1,-0.256933,51.434032
1646,3,2,1,27/01/2018,7,19:46,3,40,4,2,2,-1,1,-0.254846,51.552884
1647,3,2,1,28/01/2018,1,12:50,6,30,1,1,1,0,1,-0.41039,51.596998
1648,3,2,1,27/01/2018,7,10:10,6,30,1,1,1,0,1,-0.053662,51.480924
1649,2,1,1,28/01/2018,1,15:30,6,30,1,1,1,0,1,-0.185756,51.502017
1650,2,1,1,28/01/2018,1,02:20,6,30,4,1,2,0,1,-0.099914,51.369453
1651,2,2,1,28/01/2018,1,15:35,6,30,1,1,1,6,1,-0.189081,51.479946
1652,3,3,1,28/01/2018,1,16:03,6,30,1,1,1,0,1,-0.036234,51.524518
1653,3,2,1,27/01/2018,7,20:14,3,30,7,8,2,-1,1,-0.008928,51.515965
1654,2,1,1,28/01/2018,1,16:20,3,50,1,1,1,0,1,0.092138,51.422207
1655,3,1,1,28/01/2018,1,17:51,2,20,5,1,1,0,1,-0.234235,51.492865
1656,2,2,1,28/01/2018,1,18:10,6,20,4,1,1,0,1,-0.159647,51.499182
1657,2,2,1,28/01/2018,1,17:21,6,30,4,1,1,0,1,-0.05295,51.490894
1658,3,2,1,27/01/2018,7,21:25,6,30,4,2,2,0,1,-0.083594,51.419636
1659,3,2,1,28/01/2018,1,18:40,6,20,4,1,1,0,1,-0.202835,51.47809
1660,3,3,1,28/01/2018,1,18:13,3,50,4,1,1,0,1,-0.293298,51.373148
1661,3,1,1,28/01/2018,1,02:25,6,20,4,1,1,0,1,-0.296751,51.419511
1662,3,2,1,24/01/2018,4,07:37,7,30,1,2,2,0,1,-0.195403,51.487598
1663,3,1,1,28/01/2018,1,19:10,6,30,4,1,1,0,1,-0.071923,51.584012
1664,3,2,1,28/01/2018,1,17:00,1,20,4,1,1,0,1,-0.055064,51.498753
1665,3,2,1,28/01/2018,1,17:16,6,30,4,1,1,0,1,-0.153864,51.513929
1666,3,2,2,28/01/2018,1,19:19,6,30,4,1,1,2,1,-0.138043,51.481305
1667,3,2,2,28/01/2018,1,19:44,7,20,4,1,2,0,1,-0.085439,51.592147
1668,3,2,1,28/01/2018,1,19:42,1,30,1,1,1,0,1,0.217715,51.573679
1669,3,2,1,28/01/2018,1,20:11,6,30,4,1,1,0,1,-0.412679,51.456658
1670,3,2,3,28/01/2018,1,21:30,6,30,4,1,1,0,1,-0.130383,51.545302
1671,3,1,1,28/01/2018,1,14:41,6,30,1,1,2,0,1,0.014803,51.446224
1672,2,2,2,28/01/2018,1,19:15,6,30,4,1,1,0,1,-0.020682,51.480911
1673,3,2,1,28/01/2018,1,13:25,6,30,1,1,1,0,2,-0.029689,51.64266
1674,3,2,1,28/01/2018,1,20:15,3,20,4,1,1,0,1,-0.246236,51.506714
1675,2,2,1,28/01/2018,1,21:25,6,30,7,9,1,0,1,0.113517,51.576771
1676,3,2,2,27/01/2018,7,18:20,6,30,7,2,2,0,1,-0.280744,51.412982
1677,3,1,1,28/01/2018,1,23:36,6,30,4,1,1,0,1,-0.369801,51.488532
1678,3,2,1,28/01/2018,1,21:30,6,20,4,1,1,0,1,-0.16825,51.410288
1679,3,2,1,28/01/2018,1,22:15,6,20,4,1,1,0,1,-0.105807,51.564061
1680,3,2,1,27/01/2018,7,19:43,6,30,4,1,2,0,1,-0.147206,51.461307
1681,3,2,2,27/01/2018,7,16:45,1,30,4,1,1,0,1,-0.082845,51.612607
1682,3,1,1,29/01/2018,2,01:35,6,30,4,1,1,2,1,0.036377,51.546121
1683,3,2,1,29/01/2018,2,05:46,6,30,4,1,1,0,1,-0.132485,51.497494
1684,3,1,1,18/01/2018,5,19:41,9,30,4,1,1,-1,1,-0.105813,51.522246
1685,3,2,1,12/01/2018,6,15:37,9,30,1,9,-1,0,1,-0.376436,51.415247
1686,3,2,1,29/01/2018,2,07:30,6,30,1,1,1,0,1,0.136189,51.533914
1687,2,1,1,29/01/2018,2,08:40,6,20,1,1,1,0,1,-0.103337,51.533267
1688,3,2,1,29/01/2018,2,07:58,3,20,1,1,1,0,1,-0.122995,51.560111
1689,3,2,1,29/01/2018,2,08:00,6,30,1,1,1,0,1,-0.148147,51.473642
1690,3,2,1,11/01/2018,5,09:05,1,30,1,9,-1,-1,1,-0.05621,51.373502
1691,3,2,1,18/01/2018,5,13:10,9,30,1,9,-1,-1,1,-0.217822,51.422383
1692,3,2,1,28/01/2018,1,20:17,9,20,7,1,1,0,1,0.001602,51.575317
1693,3,2,3,29/01/2018,2,08:55,6,30,1,1,1,0,1,-0.003245,51.395363
1694,3,1,1,29/01/2018,2,12:00,6,30,1,1,1,0,1,-0.147773,51.600072
1695,3,2,1,19/01/2018,6,12:00,9,40,1,9,-1,-1,1,-0.164146,51.469667
1696,2,2,1,29/01/2018,2,11:10,2,30,1,1,1,0,1,-0.226129,51.516123
1697,3,1,1,29/01/2018,2,09:45,6,20,1,1,1,2,1,-0.14132,51.464451
1698,3,1,1,29/01/2018,2,13:05,3,20,1,1,1,0,1,-0.135256,51.521369
1699,2,3,1,29/01/2018,2,08:22,6,20,1,1,1,0,1,-0.171234,51.544417
1700,3,2,1,29/01/2018,2,13:15,2,20,1,1,1,0,1,-0.006667,51.557832
1701,3,1,1,29/01/2018,2,12:20,6,30,1,1,1,0,1,-0.135635,51.462652
1702,3,2,1,29/01/2018,2,10:55,9,20,1,1,1,0,1,-0.020298,51.456534
1703,3,1,1,29/01/2018,2,10:13,6,30,1,4,1,0,1,-0.111212,51.503268
1704,3,2,1,28/01/2018,1,14:00,1,30,1,1,1,0,1,-0.25397,51.394781
1705,3,2,1,27/01/2018,7,01:30,1,30,4,1,1,0,2,0.0448,51.57637
1706,3,1,1,29/01/2018,2,13:16,6,20,1,1,1,0,1,-0.162755,51.489968
1707,3,2,1,29/01/2018,2,13:30,3,20,1,1,1,0,1,-0.047796,51.493506
1708,3,1,1,29/01/2018,2,09:00,9,30,1,1,1,0,1,-0.12939,51.488632
1709,3,1,1,29/01/2018,2,14:05,9,30,1,9,-1,0,1,-0.16625,51.517721
1710,3,1,2,27/01/2018,7,14:45,6,30,1,9,1,-1,1,-0.147366,51.624255
1711,3,2,2,29/01/2018,2,15:23,6,30,1,1,2,0,1,-0.383546,51.584491
1712,3,3,1,29/01/2018,2,15:10,3,60,1,1,2,0,1,-0.404308,51.548087
1713,3,2,1,29/01/2018,2,16:35,6,20,1,1,2,6,1,-0.162743,51.554715
1714,3,1,1,29/01/2018,2,16:47,6,30,4,1,2,0,1,-0.379665,51.450002
1715,3,2,1,29/01/2018,2,15:25,3,30,1,1,2,0,1,-0.213318,51.375553
1716,3,1,1,29/01/2018,2,16:09,6,20,1,2,2,0,1,-0.015133,51.585403
1717,3,2,2,29/01/2018,2,13:50,6,30,1,8,2,0,1,-0.039511,51.488512
1718,3,2,1,29/01/2018,2,16:10,6,30,4,1,1,0,1,-0.146189,51.497082
1719,3,1,1,29/01/2018,2,16:25,6,30,1,1,2,0,1,0.093117,51.490805
1720,3,1,1,29/01/2018,2,02:50,9,50,1,2,2,-1,1,-0.070295,51.445138
1721,2,1,1,16/01/2018,3,18:48,1,30,4,8,2,0,1,-0.127173,51.507571
1722,3,1,2,29/01/2018,2,17:17,3,30,4,1,2,0,1,-0.182823,51.550352
1723,3,2,1,29/01/2018,2,07:45,6,30,1,8,1,0,1,-0.17688,51.511411
1724,3,2,1,29/01/2018,2,16:45,3,30,1,1,2,0,2,-0.007956,51.548142
1725,3,2,1,29/01/2018,2,14:40,6,30,1,1,1,0,1,-0.188241,51.428405
1726,3,2,1,29/01/2018,2,14:55,6,30,1,1,2,0,1,0.130396,51.551915
1727,3,2,1,29/01/2018,2,18:51,6,20,4,1,2,0,1,-0.237314,51.5064
1728,3,2,1,29/01/2018,2,17:40,6,30,4,1,1,0,1,-0.213587,51.494081
1729,3,1,1,29/01/2018,2,19:50,6,30,4,1,1,0,1,-0.373378,51.485165
1730,3,1,1,29/01/2018,2,19:05,6,30,4,1,1,0,1,-0.421086,51.509197
1731,3,1,1,29/01/2018,2,16:00,6,20,1,1,1,0,1,-0.023234,51.518455
1732,3,1,1,29/01/2018,2,18:28,6,20,4,1,1,0,1,-0.022673,51.567995
1733,3,2,1,29/01/2018,2,19:16,6,20,4,1,2,0,1,-0.070187,51.38965
1734,2,2,1,29/01/2018,2,20:30,6,30,4,1,1,0,1,-0.015893,51.455201
1735,3,2,1,29/01/2018,2,21:22,3,30,4,1,1,0,1,-0.140977,51.550776
1736,3,2,1,29/01/2018,2,17:10,1,30,4,8,1,0,1,-0.209256,51.549409
1737,2,2,1,29/01/2018,2,20:39,6,30,4,1,1,0,1,-0.100988,51.447618
1738,3,1,1,29/01/2018,2,18:54,3,40,4,1,1,0,1,-0.059028,51.659606
1739,3,1,1,29/01/2018,2,19:13,6,30,4,1,1,0,1,-0.346411,51.5418
1740,3,2,1,29/01/2018,2,21:30,6,40,4,1,1,0,1,-0.21148,51.385867
1741,3,2,1,29/01/2018,2,22:15,6,20,4,1,-1,0,1,0.115074,51.610287
1742,3,2,1,29/01/2018,2,17:30,3,30,7,1,2,0,1,-0.143073,51.60908
1743,3,4,1,29/01/2018,2,18:50,6,30,4,1,1,0,1,-0.13516,51.647082
1744,3,3,1,29/01/2018,2,22:39,6,30,4,1,1,0,1,-0.2016,51.524113
1745,3,2,2,29/01/2018,2,22:06,6,30,4,1,1,0,1,-0.252737,51.540173
1746,3,1,1,29/01/2018,2,22:20,6,30,4,1,1,0,1,0.030914,51.520587
1747,3,2,1,29/01/2018,2,23:15,6,30,4,1,1,0,1,-0.133755,51.427551
1748,3,1,1,28/01/2018,1,19:23,6,30,4,1,1,6,1,-0.084168,51.526211
1749,3,2,1,29/01/2018,2,23:50,6,20,4,1,1,0,1,-0.085683,51.476326
1750,3,2,1,30/01/2018,3,06:30,6,30,4,1,4,0,1,-0.095579,51.446181
1751,3,1,2,29/01/2018,2,17:15,3,40,1,1,1,0,1,0.051585,51.438482
1752,3,2,2,29/01/2018,2,13:45,6,30,1,2,2,0,1,-0.097978,51.523468
1753,3,2,1,30/01/2018,3,08:10,3,30,1,1,1,0,1,-0.17683,51.469325
1754,3,2,1,30/01/2018,3,07:50,6,30,1,1,1,0,1,-0.037554,51.584341
1755,3,1,1,30/01/2018,3,07:00,3,30,1,1,1,0,1,0.03347,51.432322
1756,3,3,1,30/01/2018,3,09:11,6,30,1,1,1,0,1,-0.25095,51.586728
1757,3,1,1,30/01/2018,3,06:00,6,30,4,1,1,0,1,-0.111915,51.461823
1758,3,3,2,30/01/2018,3,08:40,3,30,1,1,1,0,1,-0.004148,51.536297
1759,3,2,1,30/01/2018,3,08:50,6,30,1,1,1,0,1,-0.180089,51.517666
1760,3,2,1,30/01/2018,3,07:05,1,30,4,1,4,0,1,0.207494,51.609934
1761,3,2,2,30/01/2018,3,08:40,1,30,1,9,-1,0,1,-0.014251,51.529454
1762,3,2,1,27/01/2018,7,13:40,1,20,1,1,1,0,1,0.003308,51.47295
1763,3,2,1,29/01/2018,2,20:30,7,30,7,1,1,0,1,-0.123708,51.455088
1764,3,2,1,29/01/2018,2,19:00,1,30,1,9,-1,0,1,-0.056377,51.630337
1765,2,3,2,30/01/2018,3,09:30,7,50,1,1,1,0,1,-0.068954,51.664176
1766,3,4,1,30/01/2018,3,08:50,2,20,1,1,1,0,1,-0.063904,51.51113
1767,3,2,1,30/01/2018,3,07:03,6,30,4,1,1,0,1,0.065563,51.419801
1768,3,2,1,30/01/2018,3,08:50,1,20,1,1,1,0,1,0.03553,51.452791
1769,3,2,1,30/01/2018,3,08:48,6,20,1,1,1,0,1,-0.285313,51.517543
1770,3,1,2,28/01/2018,1,12:16,6,40,1,1,1,0,1,-0.166538,51.463859
1771,3,2,1,30/01/2018,3,09:00,1,30,1,1,1,0,1,-0.380448,51.484813
1772,3,2,1,30/01/2018,3,09:37,6,30,1,1,2,6,1,-0.304022,51.611335
1773,3,2,1,30/01/2018,3,08:55,2,30,1,1,1,0,1,-0.192947,51.600597
1774,3,1,1,30/01/2018,3,08:45,2,30,1,1,1,0,1,0.074719,51.409207
1775,3,2,1,30/01/2018,3,07:14,2,30,1,1,4,0,1,0.158003,51.473802
1776,3,1,1,30/01/2018,3,10:35,6,30,1,1,1,0,1,-0.1863,51.462907
1777,3,2,1,30/01/2018,3,08:54,3,30,1,1,1,0,1,-0.214651,51.503719
1778,2,2,1,24/01/2018,4,15:30,6,30,4,2,2,0,1,-0.154776,51.441372
1779,3,2,1,18/01/2018,5,16:50,6,20,4,1,1,0,1,-0.191267,51.501113
1780,3,3,1,29/01/2018,2,20:30,6,20,4,1,1,0,1,0.104096,51.42577
1781,3,1,4,29/01/2018,2,18:53,6,30,4,1,1,0,1,-0.26436,51.541694
1782,3,2,2,23/01/2018,3,19:25,1,30,4,1,1,0,1,0.0846,51.594555
1783,3,2,1,30/01/2018,3,15:49,6,20,1,1,1,0,1,-0.057652,51.488724
